id,title,designer,notes,description,url,img_url,img_id,tags
76459,Venetian MAYJOY The Perfumer for women and men,"['mayjoy', 'the', 'perfumer', 'perfumes', 'and', 'colognes']","Lemon, Cedar, Nutmeg, Ginger, Patchouli, Sandalwood","['Venetian', 'by', 'MAYJOY', 'The', 'Perfumer', 'is', 'a', 'Citrus', 'Aromatic', 'fragrance', 'for', 'women', 'and', 'men.', 'This', 'is', 'a', 'new', 'fragrance.', 'Venetian', 'was', 'launched', 'in', '2022.']",https://www.fragrantica.com/perfume/MAYJOY-The-Perfumer/Venetian-76254.html,https://fimgs.net/mdimg/perfume/375x500.76254.jpg,76254,lemon cedar nutmeg ginger patchouli sandalwood venetian by mayjoy the perfumer is a citrus aromatic fragrance for women and men. this is a new fragrance. venetian was launched in 2022. mayjoy the perfumer perfumes and colognes
41155,Heroic Oud Anna Zworykina Perfumes for women and men,"['anna', 'zworykina', 'perfumes', 'perfumes', 'and', 'colognes']","Bayleaf, Greenpepper, Incense, Seashells, Tobacco, Cinnamon, Choyaloban, Oakmoss, Myrrh, Agarwood(Oud), Juniper, Herbalnotes","['Heroic', 'Oud', 'by', 'Anna', 'Zworykina', 'Perfumes', 'is', 'a', 'Amber', 'Woody', 'fragrance', 'for', 'women', 'and', 'men.', 'Heroic', 'Oud', 'was', 'launched', 'in', '2011.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Anna', 'Zworykina.']",https://www.fragrantica.com/perfume/Anna-Zworykina-Perfumes/Heroic-Oud-32926.html,https://fimgs.net/mdimg/perfume/375x500.32926.jpg,32926,bayleaf greenpepper incense seashells tobacco cinnamon choyaloban oakmoss myrrh agarwood(oud) juniper herbalnotes heroic oud by anna zworykina perfumes is a amber woody fragrance for women and men. heroic oud was launched in 2011. the nose behind this fragrance is anna zworykina. anna zworykina perfumes perfumes and colognes
2024,Eau de Parfum Pétillante Verveine Durance en Provence for women and men,"['durance', 'en', 'provence', 'perfumes', 'and', 'colognes']","Citruses, Lemon, Lemonleaf, Mandarinorange, Jasmine, Verbena, Ambergris, Geranium, Yuzu","['Eau', 'de', 'Parfum', 'Pétillante', 'Verveine', 'by', 'Durance', 'en', 'Provence', 'is', 'a', 'fragrance', 'for', 'women', 'and', 'men.', 'Top', 'notes', 'are', 'Citruses,', 'Lemon', 'and', 'Lemon', 'Leaf;', 'middle', 'notes', 'are', 'Mandarin', 'Orange,', 'Jasmine', 'and', 'Verbena;', 'base', 'notes', 'are', 'Ambergris,', 'Geranium', 'and', 'Yuzu.']",https://www.fragrantica.com/perfume/Durance-en-Provence/Eau-de-Parfum-Petillante-Verveine-81453.html,https://fimgs.net/mdimg/perfume/375x500.81453.jpg,81453,"citruses lemon lemonleaf mandarinorange jasmine verbena ambergris geranium yuzu eau de parfum pétillante verveine by durance en provence is a fragrance for women and men. top notes are citruses, lemon and lemon leaf; middle notes are mandarin orange, jasmine and verbena; base notes are ambergris, geranium and yuzu. durance en provence perfumes and colognes"
5004,Barbie Girl Power Jequiti for women,"['jequiti', 'perfumes', 'and', 'colognes']","Raspberry, Strawberry, Pear, Vanilla, Whippedcream, Praline","['Barbie', 'Girl', 'Power', 'by', 'Jequiti', 'is', 'a', 'Floral', 'Fruity', 'Gourmand', 'fragrance', 'for', 'women.', 'Barbie', 'Girl', 'Power', 'was', 'launched', 'in', '2019.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Francisca', 'Perez', 'Areias.', 'Top', 'notes', 'are', 'Raspberry', 'and', 'Strawberry;', 'middle', 'note', 'is', 'Pear;', 'base', 'notes', 'are', 'Vanilla,', 'Whipped', 'Cream', 'and', 'Praline.']",https://www.fragrantica.com/perfume/Jequiti/Barbie-Girl-Power-76496.html,https://fimgs.net/mdimg/perfume/375x500.76496.jpg,76496,"raspberry strawberry pear vanilla whippedcream praline barbie girl power by jequiti is a floral fruity gourmand fragrance for women. barbie girl power was launched in 2019. the nose behind this fragrance is francisca perez areias. top notes are raspberry and strawberry; middle note is pear; base notes are vanilla, whipped cream and praline. jequiti perfumes and colognes"
23852,Secret Garden No. 5 LA CHANTEE for women,"['la', 'chantee', 'perfumes', 'and', 'colognes']","Pear, Apple, Bergamot, Jasmine, Rose, Ylang-Ylang, Sandalwood, Vanilla, Musk","['Secret', 'Garden', 'No.', '5', 'by', 'LA', 'CHANTEE', 'is', 'a', 'fragrance', 'for', 'women.', 'Secret', 'Garden', 'No.', '5', 'was', 'launched', 'in', '2017.', 'Top', 'notes', 'are', 'Pear,', 'Apple', 'and', 'Bergamot;', 'middle', 'notes', 'are', 'Jasmine,', 'Rose', 'and', 'Ylang-Ylang;', 'base', 'notes', 'are', 'Sandalwood,', 'Vanilla', 'and', 'Musk.']",https://www.fragrantica.com/perfume/LA-CHANTEE/Secret-Garden-No-5-49126.html,https://fimgs.net/mdimg/perfume/375x500.49126.jpg,49126,"pear apple bergamot jasmine rose ylang-ylang sandalwood vanilla musk secret garden no. 5 by la chantee is a fragrance for women. secret garden no. 5 was launched in 2017. top notes are pear, apple and bergamot; middle notes are jasmine, rose and ylang-ylang; base notes are sandalwood, vanilla and musk. la chantee perfumes and colognes"
14346,No. 21 For Him Ricardo Ramos Perfumes de Autor for men,"['ricardo', 'ramos', 'perfumes', 'de', 'autor', 'perfumes', 'and', 'colognes']","Calabrianbergamot, Lemon, Jasminesambac, Madagascarvanilla, Coriander, Blackpepper, Oakmoss, Atlascedar, Musk","['No.', '21', 'For', 'Him', 'by', 'Ricardo', 'Ramos', 'Perfumes', 'de', 'Autor', 'is', 'a', 'fragrance', 'for', 'men.', 'No.', '21', 'For', 'Him', 'was', 'launched', 'in', '2004.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Jorge', 'Lee.', 'Top', 'notes', 'are', 'Calabrian', 'bergamot,', 'Lemon', 'and', 'Jasmine', 'Sambac;', 'middle', 'notes', 'are', 'Madagascar', 'Vanilla,', 'Coriander', 'and', 'Black', 'Pepper;', 'base', 'notes', 'are', 'Oakmoss,', 'Atlas', 'Cedar', 'and', 'Musk.']",https://www.fragrantica.com/perfume/Ricardo-Ramos-Perfumes-de-Autor/No-21-For-Him-47567.html,https://fimgs.net/mdimg/perfume/375x500.47567.jpg,47567,"calabrianbergamot lemon jasminesambac madagascarvanilla coriander blackpepper oakmoss atlascedar musk no. 21 for him by ricardo ramos perfumes de autor is a fragrance for men. no. 21 for him was launched in 2004. the nose behind this fragrance is jorge lee. top notes are calabrian bergamot, lemon and jasmine sambac; middle notes are madagascar vanilla, coriander and black pepper; base notes are oakmoss, atlas cedar and musk. ricardo ramos perfumes de autor perfumes and colognes"
64915,Lemon & Basil Avon for women,"['avon', 'perfumes', 'and', 'colognes']","Basil, Lemon","['Lemon', '&', 'Basil', 'by', 'Avon', 'is', 'a', 'fragrance', 'for', 'women.', 'Lemon', '&', 'Basil', 'was', 'launched', 'during', 'the', ""2000's.""]",https://www.fragrantica.com/perfume/Avon/Lemon-Basil-39290.html,https://fimgs.net/mdimg/perfume/375x500.39290.jpg,39290,basil lemon lemon & basil by avon is a fragrance for women. lemon & basil was launched during the 2000's. avon perfumes and colognes
69979,Midnight Saffron Tom Daxon for women and men,"['tom', 'daxon', 'perfumes', 'and', 'colognes']","Saffron, Lavender, Suede, Jasmine, Amberwood","['Midnight', 'Saffron', 'by', 'Tom', 'Daxon', 'is', 'a', 'Amber', 'fragrance', 'for', 'women', 'and', 'men.', 'Midnight', 'Saffron', 'was', 'launched', 'in', '2018.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Tom', 'Daxon.', 'Top', 'note', 'is', 'Saffron;', 'middle', 'notes', 'are', 'Lavender,', 'Suede', 'and', 'Jasmine;', 'base', 'note', 'is', 'Amberwood.']",https://www.fragrantica.com/perfume/Tom-Daxon/Midnight-Saffron-52137.html,https://fimgs.net/mdimg/perfume/375x500.52137.jpg,52137,"saffron lavender suede jasmine amberwood midnight saffron by tom daxon is a amber fragrance for women and men. midnight saffron was launched in 2018. the nose behind this fragrance is tom daxon. top note is saffron; middle notes are lavender, suede and jasmine; base note is amberwood. tom daxon perfumes and colognes"
64084,Aquamarine Revlon for women,"['revlon', 'perfumes', 'and', 'colognes']","Bergamot, Aldehydes, Citruses, Freesia, Lily, Rose, Jasmine, Galbanum, Aromaticnotes, Honey, Ylang-Ylang, Cloves, Vetiver, Amber, Vanilla, Tobacco, Sandalwood, Oakmoss, Patchouli, Tonkabean","['Aquamarine', 'by', 'Revlon', 'is', 'a', 'Floral', 'Aldehyde', 'fragrance', 'for', 'women.', 'Aquamarine', 'was', 'launched', 'in', '1946.', 'Top', 'notes', 'are', 'Bergamot,', 'Aldehydes,', 'Citruses,', 'Freesia', 'and', 'Lily;', 'middle', 'notes', 'are', 'Rose,', 'Jasmine,', 'Galbanum,', 'Aromatic', 'Notes,', 'Honey,', 'Ylang-Ylang', 'and', 'Cloves;', 'base', 'notes', 'are', 'Vetiver,', 'Amber,', 'Vanilla,', 'Tobacco,', 'Sandalwood,', 'Oakmoss,', 'Patchouli', 'and', 'Tonka', 'Bean.']",https://www.fragrantica.com/perfume/Revlon/Aquamarine-77040.html,https://fimgs.net/mdimg/perfume/375x500.77040.jpg,77040,"bergamot aldehydes citruses freesia lily rose jasmine galbanum aromaticnotes honey ylang-ylang cloves vetiver amber vanilla tobacco sandalwood oakmoss patchouli tonkabean aquamarine by revlon is a floral aldehyde fragrance for women. aquamarine was launched in 1946. top notes are bergamot, aldehydes, citruses, freesia and lily; middle notes are rose, jasmine, galbanum, aromatic notes, honey, ylang-ylang and cloves; base notes are vetiver, amber, vanilla, tobacco, sandalwood, oakmoss, patchouli and tonka bean. revlon perfumes and colognes"
2145,Smoked Rosa Tabacum The Dua Brand for women and men,"['the', 'dua', 'brand', 'perfumes', 'and', 'colognes']","Moroccanrose, Incense, Tobacco, Agarwood(Oud)","['Smoked', 'Rosa', 'Tabacum', 'by', 'The', 'Dua', 'Brand', 'is', 'a', 'Amber', 'fragrance', 'for', 'women', 'and', 'men.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Mahsam', 'Raza.']",https://www.fragrantica.com/perfume/The-Dua-Brand/Smoked-Rosa-Tabacum-39653.html,https://fimgs.net/mdimg/perfume/375x500.39653.jpg,39653,moroccanrose incense tobacco agarwood(oud) smoked rosa tabacum by the dua brand is a amber fragrance for women and men. the nose behind this fragrance is mahsam raza. the dua brand perfumes and colognes
6960,Pink Taxi Brocard for women,"['brocard', 'perfumes', 'and', 'colognes']","Strawberry, Blackcurrant, Apple, Sweetpea, Rose, Freesia, Jasmine, Musk, Amber, Sandalwood","['Pink', 'Taxi', 'by', 'Brocard', 'is', 'a', 'Floral', 'Fruity', 'fragrance', 'for', 'women.', 'Pink', 'Taxi', 'was', 'launched', 'in', '2000.', 'Top', 'notes', 'are', 'Strawberry,', 'Black', 'Currant', 'and', 'Apple;', 'middle', 'notes', 'are', 'Sweet', 'Pea,', 'Rose,', 'Freesia', 'and', 'Jasmine;', 'base', 'notes', 'are', 'Musk,', 'Amber', 'and', 'Sandalwood.']",https://www.fragrantica.com/perfume/Brocard/Pink-Taxi-42472.html,https://fimgs.net/mdimg/perfume/375x500.42472.jpg,42472,"strawberry blackcurrant apple sweetpea rose freesia jasmine musk amber sandalwood pink taxi by brocard is a floral fruity fragrance for women. pink taxi was launched in 2000. top notes are strawberry, black currant and apple; middle notes are sweet pea, rose, freesia and jasmine; base notes are musk, amber and sandalwood. brocard perfumes and colognes"
53370,Fire My Strenght Zara for men,"['zara', 'perfumes', 'and', 'colognes']","Fruitynotes, Lavender, Patchouli, Coumarin, Gourmandaccord, Smoke, Amber","['Fire', 'My', 'Strenght', 'by', 'Zara', 'is', 'a', 'fragrance', 'for', 'men.', 'This', 'is', 'a', 'new', 'fragrance.', 'Fire', 'My', 'Strenght', 'was', 'launched', 'in', '2022.', 'Top', 'note', 'is', 'Fruity', 'Notes;', 'middle', 'notes', 'are', 'Lavender,', 'Patchouli', 'and', 'Coumarin;', 'base', 'notes', 'are', 'Gourmand', 'Accord,', 'Smoke', 'and', 'Amber.']",https://www.fragrantica.com/perfume/Zara/Fire-My-Strenght-76853.html,https://fimgs.net/mdimg/perfume/375x500.76853.jpg,76853,"fruitynotes lavender patchouli coumarin gourmandaccord smoke amber fire my strenght by zara is a fragrance for men. this is a new fragrance. fire my strenght was launched in 2022. top note is fruity notes; middle notes are lavender, patchouli and coumarin; base notes are gourmand accord, smoke and amber. zara perfumes and colognes"
75906,Arc-en-Ciel № 12 CIEL Parfum for women,"['ciel', 'parfum', 'perfumes', 'and', 'colognes']","Blackcurrant, Grapefruit, Jasmine, Lily, Apricot, Vanilla, Tonkabean, Sandalwood, Musk","['Arc-en-Ciel', '№', '12', 'by', 'CIEL', 'Parfum', 'is', 'a', 'Amber', 'Floral', 'fragrance', 'for', 'women.', 'Top', 'notes', 'are', 'Black', 'Currant', 'and', 'Grapefruit;', 'middle', 'notes', 'are', 'Jasmine,', 'Lily,', 'Apricot', 'and', 'Vanilla;', 'base', 'notes', 'are', 'Tonka', 'Bean,', 'Sandalwood', 'and', 'Musk.']",https://www.fragrantica.com/perfume/CIEL-Parfum/Arc-en-Ciel-12-34121.html,https://fimgs.net/mdimg/perfume/375x500.34121.jpg,34121,"blackcurrant grapefruit jasmine lily apricot vanilla tonkabean sandalwood musk arc-en-ciel № 12 by ciel parfum is a amber floral fragrance for women. top notes are black currant and grapefruit; middle notes are jasmine, lily, apricot and vanilla; base notes are tonka bean, sandalwood and musk. ciel parfum perfumes and colognes"
61120,Lafayette Street Bond No 9 for women and men,"['bond', 'no', '9', 'perfumes', 'and', 'colognes']","Bergamot, Flowers, Coriander, Apple, Ambroxan, Vanilla, Tonkabean, Ambergris, Woodsynotes","['Lafayette', 'Street', 'by', 'Bond', 'No', '9', 'is', 'a', 'Amber', 'Fougere', 'fragrance', 'for', 'women', 'and', 'men.', 'Lafayette', 'Street', 'was', 'launched', 'in', '2018.', 'Top', 'notes', 'are', 'Bergamot,', 'Flowers', 'and', 'Coriander;', 'middle', 'notes', 'are', 'Apple,', 'Ambroxan', 'and', 'Vanilla;', 'base', 'notes', 'are', 'Tonka', 'Bean,', 'Ambergris', 'and', 'Woodsy', 'Notes.']",https://www.fragrantica.com/perfume/Bond-No-9/Lafayette-Street-51742.html,https://fimgs.net/mdimg/perfume/375x500.51742.jpg,51742,"bergamot flowers coriander apple ambroxan vanilla tonkabean ambergris woodsynotes lafayette street by bond no 9 is a amber fougere fragrance for women and men. lafayette street was launched in 2018. top notes are bergamot, flowers and coriander; middle notes are apple, ambroxan and vanilla; base notes are tonka bean, ambergris and woodsy notes. bond no 9 perfumes and colognes"
75221,Ici L'Eau est d'Or Compagnie de Provence for women and men,"['compagnie', 'de', 'provence', 'perfumes', 'and', 'colognes']","Lemon, Mandarinorange, Grapefruit, Pinkpepper, Mimosa, Jasmine, Violet, Musk, Lily, Sandalwood, Cedar","['Ici', ""L'Eau"", 'est', ""d'Or"", 'by', 'Compagnie', 'de', 'Provence', 'is', 'a', 'Citrus', 'Aromatic', 'fragrance', 'for', 'women', 'and', 'men.', 'Ici', ""L'Eau"", 'est', ""d'Or"", 'was', 'launched', 'in', '2016.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Emilie', 'Bouge.', 'Top', 'notes', 'are', 'Lemon,', 'Mandarin', 'Orange,', 'Grapefruit', 'and', 'Pink', 'Pepper;', 'middle', 'notes', 'are', 'Mimosa,', 'Jasmine', 'and', 'Violet;', 'base', 'notes', 'are', 'Musk,', 'Lily,', 'Sandalwood', 'and', 'Cedar.']",https://www.fragrantica.com/perfume/Compagnie-de-Provence/Ici-L-Eau-est-d-Or-42316.html,https://fimgs.net/mdimg/perfume/375x500.42316.jpg,42316,"lemon mandarinorange grapefruit pinkpepper mimosa jasmine violet musk lily sandalwood cedar ici l'eau est d'or by compagnie de provence is a citrus aromatic fragrance for women and men. ici l'eau est d'or was launched in 2016. the nose behind this fragrance is emilie bouge. top notes are lemon, mandarin orange, grapefruit and pink pepper; middle notes are mimosa, jasmine and violet; base notes are musk, lily, sandalwood and cedar. compagnie de provence perfumes and colognes"
49189,Black Opium Exotic Illusion Yves Saint Laurent for women,"['yves', 'saint', 'laurent', 'perfumes', 'and', 'colognes']","Pear, Orangeblossom, Pinkpepper, Coffee, Licorice, Jasmine, Almond, Vanilla, Patchouli, Cedar, Cashmerewood","['Black', 'Opium', 'Exotic', 'Illusion', 'by', 'Yves', 'Saint', 'Laurent', 'is', 'a', 'Amber', 'Vanilla', 'fragrance', 'for', 'women.', 'Black', 'Opium', 'Exotic', 'Illusion', 'was', 'launched', 'in', '2019.', 'Black', 'Opium', 'Exotic', 'Illusion', 'was', 'created', 'by', 'Nathalie', 'Lorson,', 'Marie', 'Salamagne,', 'Olivier', 'Cresp', 'and', 'Honorine', 'Blanc.', 'Top', 'notes', 'are', 'Pear,', 'Orange', 'Blossom', 'and', 'Pink', 'Pepper;', 'middle', 'notes', 'are', 'Coffee,', 'Licorice,', 'Jasmine', 'and', 'Almond;', 'base', 'notes', 'are', 'Vanilla,', 'Patchouli,', 'Cedar', 'and', 'Cashmere', 'Wood.']",https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Black-Opium-Exotic-Illusion-54536.html,https://fimgs.net/mdimg/perfume/375x500.54536.jpg,54536,"pear orangeblossom pinkpepper coffee licorice jasmine almond vanilla patchouli cedar cashmerewood black opium exotic illusion by yves saint laurent is a amber vanilla fragrance for women. black opium exotic illusion was launched in 2019. black opium exotic illusion was created by nathalie lorson, marie salamagne, olivier cresp and honorine blanc. top notes are pear, orange blossom and pink pepper; middle notes are coffee, licorice, jasmine and almond; base notes are vanilla, patchouli, cedar and cashmere wood. yves saint laurent perfumes and colognes"
8922,Friends World For Him Oriflame for men,"['oriflame', 'perfumes', 'and', 'colognes']","Clarysage, Ivy, Tonkabean","['Friends', 'World', 'For', 'Him', 'by', 'Oriflame', 'is', 'a', 'Aromatic', 'Green', 'fragrance', 'for', 'men.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Jean-Christophe', 'Hérault.', 'Top', 'note', 'is', 'Clary', 'Sage;', 'middle', 'note', 'is', 'Ivy;', 'base', 'note', 'is', 'Tonka', 'Bean.']",https://www.fragrantica.com/perfume/Oriflame/Friends-World-For-Him-51066.html,https://fimgs.net/mdimg/perfume/375x500.51066.jpg,51066,clarysage ivy tonkabean friends world for him by oriflame is a aromatic green fragrance for men. the nose behind this fragrance is jean-christophe hérault. top note is clary sage; middle note is ivy; base note is tonka bean. oriflame perfumes and colognes
23008,Wisteria & Lavender Cologne Jo Malone London for women and men,"['jo', 'malone', 'london', 'perfumes', 'and', 'colognes']","Lavender, Wisteriaflower, Heliotrope, Musk","['Wisteria', '&', 'Lavender', 'Cologne', 'by', 'Jo', 'Malone', 'London', 'is', 'a', 'Floral', 'fragrance', 'for', 'women', 'and', 'men.', 'Wisteria', '&', 'Lavender', 'Cologne', 'was', 'launched', 'in', '2020.', 'Top', 'note', 'is', 'Lavender;', 'middle', 'notes', 'are', 'Wisteria', 'Flower', 'and', 'Heliotrope;', 'base', 'note', 'is', 'Musk.']",https://www.fragrantica.com/perfume/Jo-Malone-London/Wisteria-Lavender-Cologne-59426.html,https://fimgs.net/mdimg/perfume/375x500.59426.jpg,59426,lavender wisteriaflower heliotrope musk wisteria & lavender cologne by jo malone london is a floral fragrance for women and men. wisteria & lavender cologne was launched in 2020. top note is lavender; middle notes are wisteria flower and heliotrope; base note is musk. jo malone london perfumes and colognes
9889,Vaniglia Le Ricette dell'Antica Farmacia del Cinghiale for women and men,"['le', 'ricette', ""dell'antica"", 'farmacia', 'del', 'cinghiale', 'perfumes', 'and', 'colognes']","Floralnotes, Fruitynotes, Vanilla, Tonkabean, Custard, Whitemusk","['Vaniglia', 'by', 'Le', 'Ricette', ""dell'Antica"", 'Farmacia', 'del', 'Cinghiale', 'is', 'a', 'fragrance', 'for', 'women', 'and', 'men.', 'Top', 'notes', 'are', 'Floral', 'Notes', 'and', 'Fruity', 'Notes;', 'middle', 'notes', 'are', 'Vanilla', 'and', 'Tonka', 'Bean;', 'base', 'notes', 'are', 'Custard', 'and', 'White', 'Musk.']",https://www.fragrantica.com/perfume/Le-Ricette-dell-Antica-Farmacia-del-Cinghiale/Vaniglia-71987.html,https://fimgs.net/mdimg/perfume/375x500.71987.jpg,71987,floralnotes fruitynotes vanilla tonkabean custard whitemusk vaniglia by le ricette dell'antica farmacia del cinghiale is a fragrance for women and men. top notes are floral notes and fruity notes; middle notes are vanilla and tonka bean; base notes are custard and white musk. le ricette dell'antica farmacia del cinghiale perfumes and colognes
45566,Eleonora Sandro for women,"['sandro', 'perfumes', 'and', 'colognes']","Neroli, Buchuoragathosma, Lemon, Violet, Jasmine, Vetiver, Blackamber","['Eleonora', 'by', 'Sandro', 'is', 'a', 'Citrus', 'fragrance', 'for', 'women.', 'Eleonora', 'was', 'launched', 'in', '2015.', 'Top', 'notes', 'are', 'Neroli,', 'Buchu', 'or', 'Agathosma', 'and', 'Lemon;', 'middle', 'notes', 'are', 'Violet', 'and', 'Jasmine;', 'base', 'notes', 'are', 'Vetiver', 'and', 'Black', 'Amber.']",https://www.fragrantica.com/perfume/Sandro/Eleonora-32722.html,https://fimgs.net/mdimg/perfume/375x500.32722.jpg,32722,"neroli buchuoragathosma lemon violet jasmine vetiver blackamber eleonora by sandro is a citrus fragrance for women. eleonora was launched in 2015. top notes are neroli, buchu or agathosma and lemon; middle notes are violet and jasmine; base notes are vetiver and black amber. sandro perfumes and colognes"
43022,Narciso Rouge Eau de Toilette Narciso Rodriguez for women,"['narciso', 'rodriguez', 'perfumes', 'and', 'colognes']","Rose, Lily-Of-The-Valley, Musk, Tonkabean, Cedar, Whitecedarextract, Vetiver","['Narciso', 'Rouge', 'Eau', 'de', 'Toilette', 'by', 'Narciso', 'Rodriguez', 'is', 'a', 'Floral', 'Woody', 'Musk', 'fragrance', 'for', 'women.', 'Narciso', 'Rouge', 'Eau', 'de', 'Toilette', 'was', 'launched', 'in', '2019.', 'Narciso', 'Rouge', 'Eau', 'de', 'Toilette', 'was', 'created', 'by', 'Sonia', 'Constant', 'and', 'Nadege', 'le', 'Garlantezec.', 'Top', 'notes', 'are', 'Rose', 'and', 'Lily-of-the-Valley;', 'middle', 'note', 'is', 'Musk;', 'base', 'notes', 'are', 'Tonka', 'Bean,', 'Cedar,', 'White', 'Cedar', 'Extract', 'and', 'Vetiver.']",https://www.fragrantica.com/perfume/Narciso-Rodriguez/Narciso-Rouge-Eau-de-Toilette-55784.html,https://fimgs.net/mdimg/perfume/375x500.55784.jpg,55784,"rose lily-of-the-valley musk tonkabean cedar whitecedarextract vetiver narciso rouge eau de toilette by narciso rodriguez is a floral woody musk fragrance for women. narciso rouge eau de toilette was launched in 2019. narciso rouge eau de toilette was created by sonia constant and nadege le garlantezec. top notes are rose and lily-of-the-valley; middle note is musk; base notes are tonka bean, cedar, white cedar extract and vetiver. narciso rodriguez perfumes and colognes"
6604,Cristal d'Or Princesse Marina De Bourbon for women,"['princesse', 'marina', 'de', 'bourbon', 'perfumes', 'and', 'colognes']","Raspberry, Mandarinorange, Jasminesambac, Tuberose, Tiareflower, Amber, Vanilla, Musk","['Cristal', ""d'Or"", 'by', 'Princesse', 'Marina', 'De', 'Bourbon', 'is', 'a', 'Floral', 'Fruity', 'fragrance', 'for', 'women.', 'Cristal', ""d'Or"", 'was', 'launched', 'in', '2017.', 'Top', 'notes', 'are', 'Raspberry', 'and', 'Mandarin', 'Orange;', 'middle', 'notes', 'are', 'Jasmine', 'Sambac,', 'Tuberose', 'and', 'Tiare', 'Flower;', 'base', 'notes', 'are', 'Amber,', 'Vanilla', 'and', 'Musk.']",https://www.fragrantica.com/perfume/Princesse-Marina-De-Bourbon/Cristal-d-Or-47010.html,https://fimgs.net/mdimg/perfume/375x500.47010.jpg,47010,"raspberry mandarinorange jasminesambac tuberose tiareflower amber vanilla musk cristal d'or by princesse marina de bourbon is a floral fruity fragrance for women. cristal d'or was launched in 2017. top notes are raspberry and mandarin orange; middle notes are jasmine sambac, tuberose and tiare flower; base notes are amber, vanilla and musk. princesse marina de bourbon perfumes and colognes"
16111,Olympéa Flora Paco Rabanne for women,"['paco', 'rabanne', 'perfumes', 'and', 'colognes']","Blackcurrant, Sorbet, Pinkpepper, Rose, Peony, Vanilla, Patchouli, Cashmerewood, Salt","['Olympéa', 'Flora', 'by', 'Paco', 'Rabanne', 'is', 'a', 'Floral', 'fragrance', 'for', 'women.', 'This', 'is', 'a', 'new', 'fragrance.', 'Olympéa', 'Flora', 'was', 'launched', 'in', '2023.', 'Top', 'notes', 'are', 'Black', 'Currant,', 'Sorbet', 'and', 'Pink', 'Pepper;', 'middle', 'notes', 'are', 'Rose', 'and', 'Peony;', 'base', 'notes', 'are', 'Vanilla,', 'Patchouli,', 'Cashmere', 'Wood', 'and', 'Salt.']",https://www.fragrantica.com/perfume/Paco-Rabanne/Olympea-Flora-78601.html,https://fimgs.net/mdimg/perfume/375x500.78601.jpg,78601,"blackcurrant sorbet pinkpepper rose peony vanilla patchouli cashmerewood salt olympéa flora by paco rabanne is a floral fragrance for women. this is a new fragrance. olympéa flora was launched in 2023. top notes are black currant, sorbet and pink pepper; middle notes are rose and peony; base notes are vanilla, patchouli, cashmere wood and salt. paco rabanne perfumes and colognes"
51613,Royal Madeira Vetiver Jequiti for women and men,"['jequiti', 'perfumes', 'and', 'colognes']","Lemon, Bergamot, Grapefruit, Lavender, Geranium, Blackpepper, Vetiver, Amber, Cedar, Tonkabean","['Royal', 'Madeira', 'Vetiver', 'by', 'Jequiti', 'is', 'a', 'Woody', 'fragrance', 'for', 'women', 'and', 'men.', 'Royal', 'Madeira', 'Vetiver', 'was', 'launched', 'in', '2017.', 'Top', 'notes', 'are', 'Lemon,', 'Bergamot', 'and', 'Grapefruit;', 'middle', 'notes', 'are', 'Lavender,', 'Geranium', 'and', 'Black', 'Pepper;', 'base', 'notes', 'are', 'Vetiver,', 'Amber,', 'Cedar', 'and', 'Tonka', 'Bean.']",https://www.fragrantica.com/perfume/Jequiti/Royal-Madeira-Vetiver-46844.html,https://fimgs.net/mdimg/perfume/375x500.46844.jpg,46844,"lemon bergamot grapefruit lavender geranium blackpepper vetiver amber cedar tonkabean royal madeira vetiver by jequiti is a woody fragrance for women and men. royal madeira vetiver was launched in 2017. top notes are lemon, bergamot and grapefruit; middle notes are lavender, geranium and black pepper; base notes are vetiver, amber, cedar and tonka bean. jequiti perfumes and colognes"
